date,count.0
2023-02-09,3474700.0
2023-02-10,3475530.0
2023-02-11,3476316.0
2023-02-12,3476920.0
2023-02-13,3477509.0
2023-02-14,3478502.0
2023-02-15,3479377.0
2023-02-16,3480233.0
2023-02-17,3481089.0
2023-02-18,3481836.0
2023-02-19,3482314.0
2023-02-20,3482784.0
2023-02-21,3483600.0
2023-02-22,3484642.0
2023-02-23,3485533.0
2023-02-24,3486307.0
2023-02-25,3486858.0
2023-02-26,3487168.0
2023-02-27,3487316.0
2023-02-28,3487352.0
2023-03-01,3487352.0
2023-03-02,3487352.0
2023-03-03,3487352.0
2023-03-04,3487352.0
2023-03-05,3487352.0
2023-03-06,3494381.0
2023-03-07,3495127.0
2023-03-08,3495694.0
2023-03-09,3496313.0
2023-03-10,3496929.0
2023-03-11,3497421.0
2023-03-12,3497783.0
2023-03-13,3498082.0
2023-03-14,3498782.0
2023-03-15,3499288.0
2023-03-16,3499725.0
2023-03-17,3500176.0
2023-03-18,3500546.0
2023-03-19,3500753.0
2023-03-20,3500870.0
2023-03-21,3500885.0
2023-03-22,3500885.0
2023-03-23,3500885.0
2023-03-24,3500885.0
2023-03-25,3500885.0
2023-03-26,3504221.0
2023-03-27,3504337.0
2023-03-28,3504352.0
2023-03-29,3504352.0
2023-03-30,3504352.0
2023-03-31,3504352.0
2023-04-01,3504352.0
2023-04-02,3507447.0
2023-04-03,3507650.0
2023-04-04,3508066.0
2023-04-05,3508424.0
2023-04-06,3508772.0
2023-04-07,3509118.0
2023-04-08,3509446.0
2023-04-09,3509709.0
2023-04-10,3509881.0
2023-04-11,3510384.0
2023-04-12,3510690.0
2023-04-13,3510933.0
2023-04-14,3511193.0
2023-04-15,3511384.0
2023-04-16,3511520.0
2023-04-17,3512802.0
2023-04-18,3513154.0
2023-04-19,3513485.0
2023-04-20,3513761.0
2023-04-21,3514067.0
2023-04-22,3514314.0
2023-04-23,3514506.0
2023-04-24,3514680.0
2023-04-25,3514999.0
2023-04-26,3515265.0
2023-04-27,3515490.0
2023-04-28,3515699.0
2023-04-29,3516321.0
2023-04-30,3516505.0
2023-05-01,3516654.0
2023-05-02,3516941.0
2023-05-03,3517182.0
2023-05-04,3517364.0
2023-05-05,3517549.0
2023-05-06,3517710.0
2023-05-07,3517803.0
2023-05-08,3517879.0
2023-05-09,3517896.0
2023-05-10,3517896.0
2023-05-11,3517896.0
2023-05-12,3517896.0
2023-05-13,3517896.0
2023-05-15,3520366.0
2023-05-16,3520630.0
2023-05-17,3520848.0
2023-05-18,3521017.0
2023-05-19,3521167.0
2023-05-20,3521279.0
2023-05-21,3521382.0
2023-05-22,3521436.0
2023-05-23,3522133.0
2023-05-24,3522369.0
2023-05-25,3522521.0
2023-05-26,3522654.0
2023-05-27,3522764.0
2023-05-28,3522843.0
2023-05-29,3522905.0
2023-06-12,3527093.0
2023-06-13,3527317.0
2023-06-14,3527569.0
2023-06-15,3527803.0
2023-06-16,3527988.0
2023-06-17,3528174.0
2023-06-18,3528306.0
2023-06-19,3528424.0
2023-06-20,3528643.0
2023-06-21,3528837.0
2023-06-22,3528994.0
2023-06-23,3529156.0
2023-06-24,3529284.0
2023-06-25,3529360.0
2023-06-26,3529417.0
2023-06-27,3529436.0
2023-06-28,3529436.0
2023-06-29,3529436.0
2023-06-30,3529436.0
2023-07-01,3531300.0
2023-07-02,3531463.0
2023-07-03,3531563.0
2023-07-04,3531755.0
2023-07-05,3531877.0
2023-07-06,3532157.0
2023-07-07,3532384.0
2023-07-08,3532612.0
2023-07-09,3532761.0
2023-07-10,3532920.0
2023-07-11,3533180.0
2023-07-12,3533395.0
2023-07-13,3533569.0
2023-07-14,3533727.0
2023-07-15,3533901.0
2023-07-16,3533991.0
2023-07-17,3534073.0
2023-07-18,3534088.0
2023-07-19,3534088.0
2023-07-20,3534088.0
2023-07-21,3534088.0
2023-07-22,3534088.0
2023-07-23,3534088.0
